video_name,model,frame_rate,gpu time,f1
highway_14,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.24096926183531525
highway_14,faster_rcnn_resnet101,0.1,0.1,0.35961581416126875
highway_14,faster_rcnn_resnet101,0.2,0.2,0.6898251904975348
highway_14,faster_rcnn_resnet101,0.25,0.25,0.7923436456710439
highway_14,faster_rcnn_resnet101,0.3333333333333333,0.33333333333333337,0.8875951634572324
highway_14,faster_rcnn_resnet101,0.4,0.4,0.9274518584863413
highway_14,faster_rcnn_resnet101,0.5,0.5,0.9724524076147817
highway_14,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.977409975397003
highway_14,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666667,0.9816225907664725
highway_14,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9892473118279569
highway_14,faster_rcnn_resnet101,1.0,1.0,1.0
highway_15,faster_rcnn_resnet101,0.05,0.05,0.21359890109890112
highway_15,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.27336891031158544
highway_15,faster_rcnn_resnet101,0.1,0.1,0.4162366701066392
highway_15,faster_rcnn_resnet101,0.2,0.2,0.7883616210599237
highway_15,faster_rcnn_resnet101,0.25,0.25,0.8682385575589459
highway_15,faster_rcnn_resnet101,0.3333333333333333,0.33333333333333337,0.9123595505617977
highway_15,faster_rcnn_resnet101,0.4,0.4,0.9409722222222223
highway_15,faster_rcnn_resnet101,0.5,0.5,0.9778239778239778
highway_15,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.9786569495054659
highway_15,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666667,0.9831976442057855
highway_15,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9916782246879333
highway_15,faster_rcnn_resnet101,1.0,1.0,1.0
highway_16,faster_rcnn_resnet101,0.05,0.05,0.21528566023458195
highway_16,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.28879228879228874
highway_16,faster_rcnn_resnet101,0.1,0.1,0.422625804010594
highway_16,faster_rcnn_resnet101,0.2,0.2,0.7579305135951662
highway_16,faster_rcnn_resnet101,0.25,0.25,0.8312803284807765
highway_16,faster_rcnn_resnet101,0.3333333333333333,0.33333333333333337,0.8948159278737791
highway_16,faster_rcnn_resnet101,0.4,0.4,0.9230769230769231
highway_16,faster_rcnn_resnet101,0.5,0.5,0.9756280464941883
highway_16,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.9791627557724799
highway_16,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666667,0.9817908766660409
highway_16,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.991747936984246
highway_16,faster_rcnn_resnet101,1.0,1.0,1.0
highway_17,faster_rcnn_resnet101,0.05,0.05,0.17177647314633618
highway_17,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.22824661128115434
highway_17,faster_rcnn_resnet101,0.1,0.1,0.345764173313214
highway_17,faster_rcnn_resnet101,0.2,0.2,0.6787643119464246
highway_17,faster_rcnn_resnet101,0.25,0.25,0.792904466766403
highway_17,faster_rcnn_resnet101,0.3333333333333333,0.33333333333333337,0.896051227321238
highway_17,faster_rcnn_resnet101,0.4,0.4,0.9257265877287406
highway_17,faster_rcnn_resnet101,0.5,0.5,0.9766645257974738
