video_name,model,frame_rate,gpu time,f1
motorway_10,faster_rcnn_resnet101,0.5,0.5,0.9894395598997987
motorway_10,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.9923379174852651
motorway_10,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.9932213380489242
motorway_10,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9962160302717579
motorway_10,faster_rcnn_resnet101,1.0,1.0,1.0
motorway_11,faster_rcnn_resnet101,0.05,0.05,0.38727317921948795
motorway_11,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.43381020803398507
motorway_11,faster_rcnn_resnet101,0.1,0.1,0.5994286424046701
motorway_11,faster_rcnn_resnet101,0.2,0.2,0.9345355731225297
motorway_11,faster_rcnn_resnet101,0.25,0.25,0.9661246612466124
motorway_11,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.975272861811679
motorway_11,faster_rcnn_resnet101,0.4,0.4,0.9800320473314433
motorway_11,faster_rcnn_resnet101,0.5,0.5,0.9882889546351085
motorway_11,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.9894710916815467
motorway_11,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.9909410242188945
motorway_11,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9950095496272564
motorway_11,faster_rcnn_resnet101,1.0,1.0,1.0
motorway_12,faster_rcnn_resnet101,0.05,0.05,0.34095084135498566
motorway_12,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.41213358611637746
motorway_12,faster_rcnn_resnet101,0.1,0.1,0.6004796860236936
motorway_12,faster_rcnn_resnet101,0.2,0.2,0.9229879239279773
motorway_12,faster_rcnn_resnet101,0.25,0.25,0.9560510933102403
motorway_12,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.9746097964468101
motorway_12,faster_rcnn_resnet101,0.4,0.4,0.9791531414556733
motorway_12,faster_rcnn_resnet101,0.5,0.5,0.9860880847689757
motorway_12,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.9875279359815443
motorway_12,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.9899935209848103
motorway_12,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9953180148382914
motorway_12,faster_rcnn_resnet101,1.0,1.0,1.0
motorway_13,faster_rcnn_resnet101,0.05,0.05,0.37361268403171005
motorway_13,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.441733181299886
motorway_13,faster_rcnn_resnet101,0.1,0.1,0.6169853768278966
motorway_13,faster_rcnn_resnet101,0.2,0.2,0.9526374859708192
motorway_13,faster_rcnn_resnet101,0.25,0.25,0.9728370221327968
motorway_13,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.9833240067151652
motorway_13,faster_rcnn_resnet101,0.4,0.4,0.986111111111111
motorway_13,faster_rcnn_resnet101,0.5,0.5,0.9907189980990719
motorway_13,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.991561888795753
motorway_13,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.99356931163675
motorway_13,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9965897020182255
motorway_13,faster_rcnn_resnet101,1.0,1.0,1.0
motorway_14,faster_rcnn_resnet101,0.05,0.05,0.3295529552955296
motorway_14,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.41453471196454944
motorway_14,faster_rcnn_resnet101,0.1,0.1,0.5894426422884105
motorway_14,faster_rcnn_resnet101,0.2,0.2,0.9298091042584435
motorway_14,faster_rcnn_resnet101,0.25,0.25,0.9637317921802205
motorway_14,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.9780549508736835
motorway_14,faster_rcnn_resnet101,0.4,0.4,0.9805511487161408
motorway_14,faster_rcnn_resnet101,0.5,0.5,0.9884178964077841
motorway_14,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.9903106465441306
motorway_14,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.9921241330668861
motorway_14,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9962383919125427
motorway_14,faster_rcnn_resnet101,1.0,1.0,1.0
motorway_15,faster_rcnn_resnet101,0.05,0.05,0.3375514788468738
motorway_15,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.4070175438596491
motorway_15,faster_rcnn_resnet101,0.1,0.1,0.577877094972067
motorway_15,faster_rcnn_resnet101,0.2,0.2,0.92807735217553
motorway_15,faster_rcnn_resnet101,0.25,0.25,0.9676218831410495
motorway_15,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.9789293425657062
motorway_15,faster_rcnn_resnet101,0.4,0.4,0.9822265189261545
motorway_15,faster_rcnn_resnet101,0.5,0.5,0.9893609106465294
motorway_15,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.9898254734496843
motorway_15,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.9921154418327879
motorway_15,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9954623223982741
motorway_15,faster_rcnn_resnet101,1.0,1.0,1.0
motorway_16,faster_rcnn_resnet101,0.05,0.05,0.3524040939547898
motorway_16,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.41932198457733155
motorway_16,faster_rcnn_resnet101,0.1,0.1,0.5885450954575379
motorway_16,faster_rcnn_resnet101,0.2,0.2,0.9372366700566613
motorway_16,faster_rcnn_resnet101,0.25,0.25,0.9664225106969324
motorway_16,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.9791576204950065
motorway_16,faster_rcnn_resnet101,0.4,0.4,0.982721068680122
motorway_16,faster_rcnn_resnet101,0.5,0.5,0.989203680892689
motorway_16,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.9904582911666907
motorway_16,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.9928369871934012
motorway_16,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9963804835673955
motorway_16,faster_rcnn_resnet101,1.0,1.0,1.0
motorway_17,faster_rcnn_resnet101,0.05,0.05,0.369419572976019
motorway_17,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.44230649866550803
motorway_17,faster_rcnn_resnet101,0.1,0.1,0.6262837463870611
motorway_17,faster_rcnn_resnet101,0.2,0.2,0.9403534609720177
motorway_17,faster_rcnn_resnet101,0.25,0.25,0.9706768303928198
motorway_17,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.980771586037967
motorway_17,faster_rcnn_resnet101,0.4,0.4,0.9835844664951611
