video_name,model,frame_rate,gpu time,f1
park_20,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.9690721649484537
park_20,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.989795918367347
park_20,faster_rcnn_resnet101,1.0,1.0,1.0
park_21,faster_rcnn_resnet101,0.05,0.05,0.21732745961820854
park_21,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.2958579881656805
park_21,faster_rcnn_resnet101,0.1,0.1,0.43651925820256776
park_21,faster_rcnn_resnet101,0.2,0.2,0.7426160337552742
park_21,faster_rcnn_resnet101,0.25,0.25,0.843273231622746
park_21,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.9303621169916434
park_21,faster_rcnn_resnet101,0.4,0.4,0.9623430962343097
park_21,faster_rcnn_resnet101,0.5,0.5,0.9764868603042878
park_21,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555555,0.9776536312849161
park_21,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.9805555555555555
park_21,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9861111111111112
park_21,faster_rcnn_resnet101,1.0,1.0,1.0
park_22,faster_rcnn_resnet101,0.05,0.05,0.0967741935483871
park_22,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.19444444444444445
park_22,faster_rcnn_resnet101,0.1,0.1,0.22580645161290325
park_22,faster_rcnn_resnet101,0.2,0.2,0.5974025974025975
park_22,faster_rcnn_resnet101,0.25,0.25,0.7317073170731707
park_22,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.9135802469135802
park_22,faster_rcnn_resnet101,0.4,0.4,0.9113924050632912
park_22,faster_rcnn_resnet101,0.5,0.5,0.975609756097561
park_22,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555555,0.9629629629629629
park_22,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.9629629629629629
park_22,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9876543209876543
park_22,faster_rcnn_resnet101,1.0,1.0,1.0
park_23,faster_rcnn_resnet101,0.05,0.05,0.30223390275952694
park_23,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.3835978835978836
park_23,faster_rcnn_resnet101,0.1,0.1,0.5778961384820239
park_23,faster_rcnn_resnet101,0.2,0.2,0.8253968253968254
park_23,faster_rcnn_resnet101,0.25,0.25,0.8745046235138706
park_23,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.9523809523809523
park_23,faster_rcnn_resnet101,0.4,0.4,0.9683377308707124
park_23,faster_rcnn_resnet101,0.5,0.5,0.977542932628798
park_23,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555555,0.9761904761904763
park_23,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.9854689564068693
park_23,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9907529722589168
park_23,faster_rcnn_resnet101,1.0,1.0,1.0
park_24,faster_rcnn_resnet101,0.05,0.05,0.3062200956937799
park_24,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.3457943925233645
park_24,faster_rcnn_resnet101,0.1,0.1,0.5358851674641149
park_24,faster_rcnn_resnet101,0.2,0.2,0.8401826484018265
park_24,faster_rcnn_resnet101,0.25,0.25,0.903225806451613
park_24,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.9636363636363636
park_24,faster_rcnn_resnet101,0.4,0.4,0.9677419354838711
park_24,faster_rcnn_resnet101,0.5,0.5,0.9769585253456222
park_24,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555555,0.9861751152073732
park_24,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.9863013698630138
park_24,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9953917050691244
park_24,faster_rcnn_resnet101,1.0,1.0,1.0
park_25,faster_rcnn_resnet101,0.05,0.05,0.29128440366972486
park_25,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.40360766629086814
park_25,faster_rcnn_resnet101,0.1,0.1,0.5782312925170069
park_25,faster_rcnn_resnet101,0.2,0.2,0.8762541806020067
park_25,faster_rcnn_resnet101,0.25,0.25,0.9301801801801801
park_25,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.9620535714285714
park_25,faster_rcnn_resnet101,0.4,0.4,0.9744728079911209
park_25,faster_rcnn_resnet101,0.5,0.5,0.9752808988764045
park_25,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555555,0.9866071428571429
park_25,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.9810479375696767
park_25,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9888392857142857
park_25,faster_rcnn_resnet101,1.0,1.0,1.0
park_26,faster_rcnn_resnet101,0.05,0.05,0.375
park_26,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.4768211920529801
park_26,faster_rcnn_resnet101,0.1,0.1,0.6402597402597403
park_26,faster_rcnn_resnet101,0.2,0.2,0.8758169934640522
park_26,faster_rcnn_resnet101,0.25,0.25,0.9272486772486773
park_26,faster_rcnn_resnet101,0.3333333333333333,0.3333333333333333,0.9674850696748507
park_26,faster_rcnn_resnet101,0.4,0.4,0.9698162729658792
park_26,faster_rcnn_resnet101,0.5,0.5,0.9815303430079155
park_26,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555555,0.9855072463768116
park_26,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666666,0.9933949801849404
park_26,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9966996699669968
park_26,faster_rcnn_resnet101,1.0,1.0,1.0
park_27,faster_rcnn_resnet101,0.05,0.05,0.33117483811285847
