Video_name,object count median,object count avg,object count mode,object count var,object count std,object count skewness,object count kurtosis,object count second_moment,object count percentile10,object count percentile25,object count percentile75,object count percentile90,object count iqr,object count entropy,object area median,object area avg,object area mode,object area var,object area std,object area skewness,object area kurtosis,object area second_moment,object area percentile10,object area percentile25,object area percentile75,object area percentile90,object area iqr,object area entropy,arrival rate median,arrival rate avg,arrival rate mode,arrival rate var,arrival rate std,arrival rate skewness,arrival rate kurtosis,arrival rate second_moment,arrival rate percentile10,arrival rate percentile25,arrival rate percentile75,arrival rate percentile90,arrival rate iqr,arrival rate entropy,velocity median,velocity avg,velocity mode,velocity var,velocity std,velocity skewness,velocity kurtosis,velocity second_moment,velocity percentile10,velocity percentile25,velocity percentile75,velocity percentile90,velocity iqr,velocity entropy,total area median,total area avg,total area mode,total area var,total area std,total area skewness,total area kurtosis,total area second_moment,total area percentile10,total area percentile25,total area percentile75,total area percentile90,total area iqr,total area entropy,percent_of_frame_w_object,percent_of_frame_w_new_object,nb_distinct_classes,avg confidence score
highway_29,4.0,4.165333333333334,4,2.2579982222222226,1.502663708958935,0.17944139692047373,-0.15535149132717985,2.2579982222222226,2.0,3.0,5.0,6.0,2.0,6.551165066748766,0.00957302517361111,0.014337914521535782,0.003949652777777778,0.00026666754144288353,0.016329958402974683,3.5940143001767026,14.537461283869721,0.00026666754144288353,0.0044921875,0.00587890625,0.015964084201388888,0.023959852430555557,0.010085177951388889,7.657390129093782,3.0,2.8506666666666667,2,2.103032888888889,1.4501837431473603,-0.035361322517216756,-0.5393065115459867,2.103032888888889,1.0,2.0,4.0,5.0,2.0,6.4615666895676185,1.9552752211195235,2.294672004893167,1.6,1.257176403591779,1.1212387808097697,2.116773222782615,4.997055812449811,1.257176403591779,1.3274564630425696,1.6616890323882554,2.375768762198128,3.9462728942826923,0.7140797298098727,7.854640038908252,0.048807508680555556,0.0576951953125,0.0,0.0014508551955113229,0.038090093141279174,1.5123303908000603,2.5113582541371704,0.0014508551955113229,0.019453993055555556,0.03417344835069444,0.06756998697916666,0.11548101128472225,0.03339653862847222,6.426207630150325,0.996,0.10933333333333334,2,0.8555281027944942
highway_30,4.0,4.052,4,1.5106293333333334,1.2290766181704595,-0.5600314735575644,0.8812847958990084,1.5106293333333334,3.0,3.0,5.0,5.0,2.0,6.564930890414548,0.009055989583333333,0.012049602276882013,0.00380859375,0.00014605222865473526,0.012085207017454656,5.16698586529197,36.01242802986359,0.00014605222865473526,0.004355902777777778,0.005677625868055555,0.014840494791666665,0.020055555555555563,0.00916286892361111,7.730233529137177,3.0,2.768,3,1.5408426666666668,1.2413068382421273,-0.06435353383984528,-0.2824740272747479,1.5408426666666668,1.0,2.0,4.0,4.0,2.0,6.500986763550198,1.958151930329092,2.3506444310755286,1.84,1.2847118392881627,1.133451295507735,2.113592440082612,5.014601114287082,1.2847118392881627,1.4714527857394586,1.7036891233766234,2.4300908348972414,3.9779727052689022,0.726401711520618,7.830750485713581,0.04316840277777778,0.046865995370370374,0.0,0.0007579043004433882,0.027530061758800836,1.7644857802560727,4.524151002440245,0.0007579043004433882,0.02161501736111111,0.028509114583333335,0.054748806423611115,0.07928819444444445,0.02623969184027778,6.466501300216933,0.9866666666666667,0.108,2,0.850029105231984
highway_31,4.0,3.9026666666666667,3,2.0078595555555556,1.4169896102496855,0.26778652845718326,0.053885217285372544,2.0078595555555556,2.0,3.0,5.0,6.0,2.0,6.551737292107774,0.0097265625,0.014053376445474131,0.004921875,0.0002279021188956819,0.015096427355360667,3.9016254140463142,18.720613069486035,0.0002279021188956819,0.004609375,0.006000434027777778,0.016280381944444443,0.02335503472222223,0.010279947916666664,7.632631019073115,3.0,2.998666666666667,2,2.403998222222222,1.550483222167277,0.4765526221032892,-0.35924899902738483,2.403998222222222,1.0,2.0,4.0,5.0,2.0,6.480306732239019,1.9793245939013966,2.2701862820390857,1.7999999999999998,0.8960037270460124,0.9465747339993881,2.0334264753824725,5.566394870486315,0.8960037270460124,1.4578307851372865,1.680066585438844,2.496475093302924,3.6463997045266394,0.8164085078640799,7.803415039991718,0.047231987847222226,0.05320946469907407,0.03720703125,0.0009830296275816783,0.03135330329617086,1.0093680739557316,1.1992842246959325,0.0009830296275816783,0.018319444444444444,0.02942003038194444,0.07222466362847223,0.0921789279513889,0.042804633246527786,6.453352537444868,1.0,0.112,3,0.8191969763887939
highway_32,4.0,3.6173333333333333,3,1.4015662222222223,1.183877621303073,0.12196032627792512,0.0365150071155087,1.4015662222222223,2.0,3.0,4.0,5.0,1.0,6.563447204597931,0.008968098958333334,0.010774982354123152,0.003667534722222222,4.392784932304068e-05,0.006627808787453111,4.175889228837637,71.84316908044853,4.392784932304068e-05,0.004496527777777778,0.005777994791666667,0.014507378472222223,0.019907118055555555,0.008729383680555557,7.749023492693891,3.0,2.6293333333333333,3,1.1372728888888888,1.0664299737389646,0.08649916336780632,-0.09769743903601968,1.1372728888888888,1.0,2.0,3.0,4.0,1.0,6.528695124328008,2.113653054850361,2.459198826379824,1.693877551020408,0.9634951157932439,0.9815778704683821,1.7688124384511354,3.99396482884697,0.9634951157932439,1.6227802893309222,1.7969021368644342,2.8523279055615385,3.833026755852843,1.0554257686971042,7.733841205205102,0.036797417534722224,0.0379616478587963,0.0,0.0002665275970018782,0.01632567294177726,1.3085562795373218,9.822221748890966,0.0002665275970018782,0.018755859375,0.026353081597222223,0.04829128689236112,0.059560763888888896,0.021938205295138895,6.528304983061288,0.9973333333333333,0.10533333333333333,2,0.8460917226833763
highway_33,4.0,3.5946666666666665,4,1.4570382222222225,1.2070783827996516,0.03696891803885861,-0.07980745443568749,1.4570382222222225,2.0,3.0,4.0,5.0,1.0,6.559568836412536,0.009672309027777777,0.014178288903442342,0.0037380642361111113,0.000262268012463538,0.01619469087273783,3.8805651316431886,17.970254336770935,0.000262268012463538,0.004399956597222222,0.005854763454861111,0.015637207031250003,0.024021267361111112,0.009782443576388892,7.5159289334393335,2.0,2.5853333333333333,2,2.2560515555555556,1.5020158306607676,1.073934883419729,1.9815711174017006,2.2560515555555556,1.0,2.0,3.0,4.0,1.0,6.447364950499029,1.8878383470028606,2.2728152986264947,1.8142857142857143,1.2800061156770104,1.131373552668176,2.0930916284312917,4.409857665193292,1.2800061156770104,1.3875797855912175,1.665877422308874,2.2447028087044534,4.03854073861949,0.5788253863955795,7.6975413444921275,0.04331976996527778,0.04918007233796296,0.0,0.0008683244085612649,0.029467344783018115,1.1075773008737775,1.1966650310266367,0.0008683244085612649,0.016795464409722224,0.027310655381944444,0.061362847222222225,0.08983496093750006,0.03405219184027778,6.449263645063604,0.996,0.09866666666666667,2,0.826640585578635
highway_34,4.0,3.72,5,1.7242666666666668,1.3131133487504676,-0.12440123553476529,-0.7942311966307098,1.7242666666666668,2.0,3.0,5.0,5.0,2.0,6.553158760553829,0.010206705729166666,0.015170833099985065,0.004417317708333333,0.00025468837102143833,0.015958958957947047,3.127760711750902,11.220343643348667,0.00025468837102143833,0.004699435763888889,0.006117350260416666,0.017105848524305557,0.027801757812499998,0.010988498263888891,7.572165207358848,2.0,2.6413333333333333,2,2.7900248888888886,1.670336759126401,0.8277482673571223,0.8204016307539903,2.7900248888888886,1.0,1.0,4.0,5.0,3.0,6.408160468174541,1.9342368236568732,2.235126624054075,3.003205128205128,0.9865851884059833,0.9932699473989854,1.6897938321191397,3.5559203114355693,0.9865851884059833,1.2647513432081048,1.5935396489340132,2.5735315862228347,3.671593282569945,0.9799919372888215,7.75338632018477,0.04546983506944445,0.05469828414351852,0.005872395833333334,0.0012448997005936402,0.03528313620688558,0.9407086256012641,0.12986603692555665,0.0012448997005936402,0.017923936631944443,0.02727023654513889,0.07303873697916667,0.11018120659722225,0.04576850043402778,6.42254015279263,1.0,0.10266666666666667,3,0.8352680474551971
highway_35,5.0,4.532,5,1.6943093333333332,1.3016563806678525,-0.12817872834296687,-0.27256430995553727,1.6943093333333332,3.0,4.0,5.0,6.0,1.0,6.576288873759312,0.009375,0.012252715259390017,0.004453125,0.0001293099373229482,0.011371452735818244,4.49855819751768,28.05209224808915,0.0001293099373229482,0.004453125,0.00580078125,0.01508517795138889,0.021222222222222226,0.009284396701388888,7.862716734835055,3.0,3.074666666666667,3,1.7090915555555557,1.3073222845020105,0.07313764259172256,-0.13225730349916276,1.7090915555555557,1.0,2.0,4.0,5.0,2.0,6.517325065101707,1.869098487477587,2.195509012811518,1.6226162596186016,0.7500731426795214,0.8660676317006204,1.6261111668950137,2.255554773178683,0.7500731426795214,1.4717329533432735,1.6529695632476376,2.429880269200423,3.5760212890233527,0.7769107059527856,7.970137642402287,0.04994357638888889,0.053808595196759255,0.017705078125,0.0006144195975550877,0.024787488730306822,1.3259818128985412,2.694037129842566,0.0006144195975550877,0.024781467013888888,0.038254937065972223,0.06501247829861112,0.08242306857638888,0.026757541232638897,6.522295867877647,1.0,0.12,3,0.826263865283907
highway_36,4.0,4.272,5,1.515349333333333,1.230995261296051,-0.00034775824261331587,-0.19899760862782,1.515349333333333,3.0,3.0,5.0,6.0,2.0,6.576650989826813,0.00927517361111111,0.012649281713829934,0.004289279513888889,0.0002287085760523665,0.015123113966784965,6.183376126809804,46.30693758714616,0.0002287085760523665,0.004453125,0.00577392578125,0.01504150390625,0.020378580729166672,0.009267578125,7.725754054044098,3.0,3.0,3,1.288,1.1349008767288886,0.22986110114681782,-0.46826897110451027,1.288,2.0,2.0,4.0,4.100000000000023,2.0,6.545742337831824,1.8851095993953135,2.331997006324932,1.441967213114754,1.1314483086101093,1.063695590199616,1.49249676135673,2.075560781818785,1.1314483086101093,1.4415774122145657,1.6205419245743502,2.8779560999073195,3.9655209127892195,1.2574141753329693,7.883857770967932,0.046709526909722215,0.052587381365740746,0.03149088541666667,0.0008578216082707074,0.029288591776845594,1.9362445755600877,4.60397827093404,0.0008578216082707074,0.02588878038194444,0.032541503906250005,0.06145182291666667,0.08063454861111115,0.028910319010416664,6.4892492969125275,1.0,0.116,2,0.8363273754525594
highway_37,4.0,4.117333333333334,4,2.170232888888889,1.4731710317844595,0.3652645107096591,0.05068577318637768,2.170232888888889,2.0,3.0,5.0,6.0,2.0,6.554769129365873,0.009371202256944444,0.013095787456822109,0.0051953125,0.00019802335415820566,0.014072077108877909,4.279225869105209,22.513554450193872,0.00019802335415820566,0.004429470486111112,0.005770670572916667,0.015182562934027779,0.02200217013888889,0.009411892361111111,7.697823401592926,3.0,3.1533333333333333,4,2.908488888888889,1.7054292388981986,0.28140341493271953,-0.11926170843061712,2.908488888888889,1.0,2.0,4.0,5.0,2.0,6.449071719815802,1.8856970693406143,2.2454407360439688,1.6341991341991342,1.1085841440976971,1.0528932254021284,2.4685432903534816,7.170163558745477,1.1085841440976971,1.4742635600456848,1.664533873155712,2.2581704380769803,3.6661115078661926,0.5936365649212683,7.847234871746558,0.048687608506944445,0.052360341435185184,0.023450520833333332,0.0009575004199567798,0.030943503679395773,1.254482094435474,1.790513673073173,0.0009575004199567798,0.018844075520833333,0.03063503689236111,0.06450032552083332,0.09182215711805555,0.03386528862847221,6.45797680133062,1.0,0.124,3,0.8344708799417099
highway_38,4.0,3.9106666666666667,4,1.342686222222222,1.1587433806595064,-0.1856120102771091,-0.426722602539086,1.342686222222222,2.0,3.0,5.0,5.0,2.0,6.573227448081717,0.009342447916666666,0.012518936737010836,0.003949652777777778,0.00015748006943671703,0.012549106320241176,5.244501275517451,41.08603201192327,0.00015748006943671703,0.004435763888888889,0.0057942708333333336,0.015086805555555555,0.021370225694444456,0.009292534722222221,7.69014488463338,3.0,2.776,3,1.701824,1.304539765587849,0.22830765199516911,-0.22281764520364922,1.701824,1.0,2.0,4.0,4.0,2.0,6.496798243391288,1.8769174261666417,2.1975823314653478,1.5,0.9996250330310251,0.9998124989371883,2.218533910732613,5.5432381199685405,0.9996250330310251,1.4213900626963827,1.5948340956641738,2.2647916303879603,3.6184009406231645,0.6699575347237865,7.806975935476151,0.04087022569444444,0.04793965422453704,0.035374348958333336,0.0009012803836575083,0.030021332143286186,1.836819680222529,4.453656942031962,0.0009012803836575083,0.02061002604166667,0.029244520399305557,0.05853244357638889,0.07844542100694445,0.029287923177083335,6.451203706955591,1.0,0.108,2,0.8303553880020457
highway_39,4.0,4.497333333333334,4,1.8446595555555554,1.3581824456072003,0.08545221386732191,-0.3799655751962896,1.8446595555555554,3.0,4.0,5.0,6.0,1.0,6.572734339734065,0.009276258680555555,0.013449917337846295,0.003984375,0.0002511874522706216,0.015848894354831874,4.848709539199395,28.22139066413585,0.0002511874522706216,0.004559244791666668,0.005828993055555555,0.015608723958333333,0.021823350694444455,0.009779730902777777,7.752171038104005,3.0,3.6733333333333333,3,3.713288888888888,1.9269895923146259,0.3358571455277394,-0.28967761892192545,3.713288888888888,1.0,2.0,5.0,6.0,3.0,6.467273844713864,1.9313652887099682,2.2772955919210434,1.723684210526316,0.9359333249326253,0.9674364707476276,1.5086906107377744,2.437816437584914,0.9359333249326253,1.4066878187683558,1.6168435907762586,2.7321720618091585,3.687851713678045,1.1153284710329,7.939996879999668,0.051305881076388886,0.05866344039351852,0.028841145833333335,0.0011455580669190626,0.03384609382069167,1.5607414731475795,2.441926901800751,0.0011455580669190626,0.027161132812500002,0.035370551215277775,0.06821099175347223,0.10113172743055558,0.03284044053819445,6.47492060815992,1.0,0.13066666666666665,2,0.8125725066676549
highway_40,4.0,3.7813333333333334,4,2.2508515555555557,1.5002838249996417,-0.06267625961013032,-0.4779574483873055,2.2508515555555557,2.0,3.0,5.0,6.0,2.0,6.531589244167978,0.0099609375,0.01604392977871317,0.00404296875,0.000526190815698683,0.022938849485069714,4.273699615175194,19.473007999685382,0.000526190815698683,0.004500868055555556,0.005947265625,0.016328125,0.02415310329861111,0.010380859374999999,7.434469496536918,3.0,3.8826666666666667,2,7.788899555555554,2.7908600028585373,1.2627802847377294,1.3151378837301477,7.788899555555554,1.0,2.0,5.0,8.100000000000023,3.0,6.379886663739915,2.0505050505050506,2.370285880828763,1.7337662337662338,1.0770643614933748,1.0378171137023011,1.8639907528496653,5.044981815643686,1.0770643614933748,1.374809672299182,1.7313472893183037,2.728921568627451,3.7474251778477132,0.9975742793091473,7.740302742282841,0.049283311631944444,0.05710298177083333,0.0,0.001558781910043492,0.03948141220933583,1.3530284899991187,1.7327744740952822,0.001558781910043492,0.013845811631944446,0.03235568576388889,0.06822943793402778,0.11678569878472222,0.035873752170138884,6.398949848308378,0.9866666666666667,0.144,3,0.808425115722849
highway_41,3.0,3.128,3,1.7062826666666664,1.3062475518318366,0.5090973955843265,-0.04963220604258778,1.7062826666666664,2.0,2.0,4.0,5.0,2.0,6.532149118633098,0.009309895833333333,0.013361027117670739,0.00546875,0.00024521485251321974,0.015659337550267563,4.752852440734942,28.122732816271874,0.00024521485251321974,0.004435763888888889,0.00578152126736111,0.015169813368055556,0.021632486979166667,0.009388292100694445,7.3876453065140755,2.0,2.2653333333333334,2,2.104264888888889,1.4506084547143963,1.0704984804712356,1.5178600662319468,2.104264888888889,1.0,1.0,3.0,4.0,2.0,6.409559907719692,2.015340347103362,2.275087994937804,1.8203703703703704,0.831552347785526,0.9118949214605409,2.260973841150987,6.399161080737986,0.831552347785526,1.5493745386858275,1.7774558549883908,2.387714621059691,3.509654949230724,0.6102587660713004,7.597008308760159,0.03233723958333333,0.04063390914351852,0.005626085069444444,0.0009200424696254567,0.030332201859170342,1.6972266800255067,3.576722814941612,0.0009200424696254567,0.01100954861111111,0.020113932291666664,0.05114529079861111,0.07989116753472224,0.031031358506944447,6.379456760256671,1.0,0.09333333333333334,3,0.8453462381628303
highway_42,3.0,3.364,3,1.8128373333333332,1.3464164784097576,0.1344430142177409,-0.46078447594233296,1.8128373333333332,2.0,2.0,4.0,5.0,2.0,6.535045629128748,0.009267578125,0.013695147868773945,0.003984375,0.00022989336066442186,0.015162234685705859,3.974992416614144,20.50749128735191,0.00022989336066442186,0.004353949652777777,0.005751953125,0.015616861979166667,0.02381163194444447,0.009864908854166667,7.466718872826681,2.0,2.542666666666667,2,2.394846222222222,1.5475290699118458,0.7371773542888916,0.14277753082576927,2.394846222222222,1.0,1.0,3.0,5.0,2.0,6.426534628846397,2.0240893066980026,2.3326426448553823,1.7757671125098347,1.38659594935752,1.1775380882831434,2.2336403711312465,6.033397640118542,1.38659594935752,1.2595594929777305,1.6973065094241786,2.43948232650592,3.9560631459698996,0.7421758170817414,7.631601118052258,0.037913953993055555,0.04421252170138889,0.005314670138888889,0.0007273560272001729,0.026969538876298438,1.0152498806379524,1.0687495437072867,0.0007273560272001729,0.014523111979166668,0.026609700520833335,0.05632107204861111,0.08692220052083334,0.029711371527777773,6.440572357443306,0.9986666666666667,0.09733333333333333,2,0.8474261252160127
highway_43,4.0,3.4066666666666667,4,1.971955555555556,1.4042633497871957,-0.17997351392028976,-0.28335637180161166,1.971955555555556,1.0,2.0,4.0,5.0,2.0,6.521377091439396,0.00962890625,0.01465868938899761,0.004237196180555555,0.00031964097176109585,0.017878505859301997,4.145291658886266,20.276504608436436,0.00031964097176109585,0.0045073784722222225,0.005983072916666667,0.01579861111111111,0.024328124999999992,0.009815538194444444,7.430794066753702,2.0,2.2706666666666666,2,2.0187395555555554,1.420823548353403,0.3136455566870021,-0.4084714335777817,2.0187395555555554,0.0,1.0,3.0,4.0,2.0,6.385120203170896,1.9588743821081742,2.3480989487691026,1.480708412397217,1.5227920100849124,1.234014590709896,2.2216290629525974,5.15305906759656,1.5227920100849124,1.3698232323232324,1.672539562503172,2.3901350367274565,4.070385090291714,0.7175954742242845,7.644315780458612,0.04202256944444445,0.04862925781249999,0.0,0.0011324184591660173,0.03365142581178422,1.1721403853294665,1.1537492191363974,0.0011324184591660173,0.0130673828125,0.02351019965277778,0.061427137586805555,0.10015722656250002,0.037916937934027777,6.39224177266726,0.9826666666666667,0.08533333333333333,3,0.8209503917064579
highway_44,3.0,3.3106666666666666,3,1.7474862222222225,1.3219251953957993,0.2580147221995634,-0.3585934403413731,1.7474862222222225,2.0,2.0,4.0,5.0,2.0,6.537217374842998,0.009946831597222223,0.014405883182725867,0.00546875,0.00023795082375630762,0.015425654726989957,3.576306810753928,15.01316761472805,0.00023795082375630762,0.0045768229166666665,0.006015625,0.0163916015625,0.024554687500000005,0.0103759765625,7.461690243719772,2.0,2.376,2,2.7866239999999998,1.6693184237885832,1.1168950339798844,1.7135706049095543,2.7866239999999998,1.0,1.0,3.0,5.0,2.0,6.363789500084818,1.8650793650793651,2.2232552742345444,1.5714285714285714,1.3613200850921114,1.1667562235069122,2.455708104043127,6.880423364932538,1.3613200850921114,1.3484735666418466,1.582539976375593,2.2679456995411025,3.833641689793401,0.6854057231655095,7.611439621443105,0.04061252170138889,0.046305876736111105,0.005208333333333333,0.0008703949093940138,0.02950245598918866,1.0591265867966986,0.8674483260781529,0.0008703949093940138,0.014524414062500001,0.02377631293402778,0.060598144531249995,0.08911610243055561,0.036821831597222215,6.427328277939992,1.0,0.09333333333333334,3,0.8345035502819171
highway_45,4.0,3.5866666666666664,4,1.218488888888889,1.1038518419103576,0.41055448439247194,0.45931538532341865,1.218488888888889,2.0,3.0,4.0,5.0,1.0,6.572182165471371,0.009577907986111111,0.014248662419971084,0.004177517361111111,0.000292102351912952,0.017091002074569882,4.214042353759203,20.94380059005662,0.000292102351912952,0.004529513888888889,0.005932074652777778,0.015569390190972223,0.02351692708333333,0.009637315538194444,7.496408254796787,3.0,2.9133333333333336,3,1.6578222222222223,1.2875644536186226,0.5476641216805583,0.4099515638029363,1.6578222222222223,1.0,2.0,4.0,5.0,2.0,6.518700143220649,1.9797643979336592,2.374595935629805,1.6060606060606062,1.3102197925946402,1.1446483270396373,1.8935131119627377,3.844177685663917,1.3102197925946402,1.4466422366807945,1.6820132488479265,2.559827948390329,4.058270435397963,0.8778146995424023,7.69344900963804,0.04140190972222223,0.04966738425925926,0.026588541666666667,0.0009349776519467369,0.030577404270911174,1.3430829803679094,1.5541028684973517,0.0009349776519467369,0.020108940972222225,0.028055555555555556,0.061595323350694446,0.09689073350694448,0.03353976779513889,6.450719883784187,1.0,0.11333333333333333,3,0.8319875360334572
highway_46,4.0,3.8613333333333335,3,1.9914382222222224,1.4111832702460096,0.09836655237550557,-0.6080963086525171,1.9914382222222224,2.0,3.0,5.0,6.0,2.0,6.549405389230811,0.009830729166666666,0.014117348836637697,0.005013020833333334,0.0002832749775138605,0.016830774715201332,5.039367581857015,31.763475357115617,0.0002832749775138605,0.004557291666666667,0.00593994140625,0.016131998697916667,0.023555772569444446,0.010192057291666667,7.592209534710866,3.0,2.5906666666666665,2,1.6311128888888888,1.2771503000386795,0.15277566197038794,-0.13294146195550782,1.6311128888888888,1.0,2.0,3.0,4.0,1.0,6.4768219160749005,1.87689962319471,2.2791729561765934,1.4558823529411764,1.382794734087113,1.1759229286339785,2.0294565481103115,4.100244077937335,1.382794734087113,1.3201813196386787,1.610425765895052,2.364086047715345,3.9520643969591336,0.7536602818202929,7.770098098694213,0.044892035590277775,0.0529096412037037,0.0,0.001377338255405848,0.03711250807215605,1.67824020616003,3.6055087486442705,0.001377338255405848,0.017424804687500003,0.02708984375,0.06863389756944444,0.09422254774305557,0.04154405381944444,6.404079518209219,0.9973333333333333,0.09333333333333334,3,0.8197870613156077
highway_47,4.0,4.362666666666667,4,2.489806222222222,1.577911981772818,0.05652182059191477,-0.7679077652738178,2.489806222222222,2.0,3.0,6.0,6.0,3.0,6.5513122473899426,0.009906141493055555,0.016262529700128193,0.004937065972222222,0.00038451452874834255,0.019609042015058833,3.352399086969705,12.767581571214466,0.00038451452874834255,0.0046484375,0.006105685763888888,0.016845703125,0.031680230034722236,0.01074001736111111,7.651021307741911,3.0,2.9133333333333336,2,3.047155555555556,1.7456103676237593,0.8667264359954792,0.9947093370465869,3.047155555555556,1.0,2.0,4.0,5.0,2.0,6.434305734180034,1.6814671447314726,2.0378430657308537,10.0,1.3543274294429466,1.163755743033282,2.85063479098857,9.890537639980545,1.3543274294429466,1.22304715162609,1.4206099088172564,2.014530310856499,3.6012058423913045,0.5939204020392426,7.8790030403912805,0.060944010416666666,0.06831064959490742,0.024388020833333333,0.0012251770021701996,0.035002528511097586,0.6371241065117731,-0.2545102085674591,0.0012251770021701996,0.026114257812499996,0.040594075520833335,0.09174858940972222,0.1202548828125,0.051154513888888885,6.4896327489361525,1.0,0.112,2,0.8318186560696821
highway_48,5.0,5.004,4,3.1719840000000006,1.7810064570348982,0.9073538959803986,0.9375589557477455,3.1719840000000006,3.0,4.0,6.0,7.0,2.0,6.5595935053101,0.0103515625,0.01601813745762649,0.004192708333333333,0.0003447624426509472,0.018567779690930934,3.4273836333961034,13.452079142961939,0.0003447624426509472,0.0047473958333333335,0.0062890625,0.017183159722222223,0.029342447916666674,0.010894097222222222,7.819912397919063,3.0,4.213333333333333,3,17.077155555555557,4.132451518839097,1.8326384654918726,2.732098653430829,17.077155555555557,1.0,2.0,5.0,11.0,3.0,6.229090507778093,1.5798373983739837,1.982548338292454,1.1304347826086958,1.3951614405108865,1.1811695223425325,2.4470273961800366,6.23312621758166,1.3951614405108865,1.1718865981255804,1.3555498721227621,1.8566081871345028,3.790898586292407,0.5010583150117407,7.987901685177754,0.06484157986111111,0.07465931712962963,0.02641818576388889,0.0014125816435157977,0.03758432709941469,0.7073635506680055,-0.349519454769728,0.0014125816435157977,0.03396115451388889,0.044210611979166675,0.10111924913194444,0.1339975043402778,0.05690863715277776,6.497003597381987,1.0,0.152,3,0.8119396252411405
highway_49,4.0,4.253333333333333,4,1.607822222222222,1.2679992989833322,0.030965582824340396,0.2218542704681683,1.607822222222222,3.0,3.0,5.0,6.0,2.0,6.572519690297297,0.0102001953125,0.01562470747344131,0.004557291666666667,0.00038965705600311367,0.019739732926337013,4.3072099782273,21.62443842368704,0.00038965705600311367,0.004654947916666667,0.006271701388888889,0.01667697482638889,0.026097222222222216,0.0104052734375,7.634801801810622,3.0,2.656,2,2.097664,1.4483314537770697,0.1861342479399187,-0.6322078933256852,2.097664,1.0,2.0,4.0,5.0,2.0,6.4463500260986955,1.6023120138288678,2.000346555197489,1.7999999999999998,1.3013006264351168,1.1407456449336622,2.662597607318683,7.922237125371895,1.3013006264351168,1.2476138913638914,1.4115082824760246,1.9134114583333335,3.5811567310137096,0.5019031758573089,7.865834066986038,0.05922200520833333,0.06453937210648147,0.0,0.0011322875143064313,0.033649480149126096,1.2002265043922518,1.4972867147775437,0.0011322875143064313,0.029926866319444446,0.04086507161458333,0.07730658637152778,0.11152159288194446,0.036441514756944446,6.493509073044526,0.996,0.09733333333333333,3,0.8339961047178684
highway_50,4.0,3.656,4,1.7536640000000001,1.3242597932430027,-0.04026650181509106,-0.6054023647304208,1.7536640000000001,2.0,3.0,5.0,5.0,2.0,6.549913150225476,0.009583875868055557,0.012381102981400438,0.004225260416666667,0.00012062721571469563,0.010983042188514784,4.400641163066586,29.368425032948537,0.00012062721571469563,0.004481336805555555,0.005859917534722222,0.015488552517361111,0.02183485243055556,0.00962863498263889,7.660891957357259,2.0,2.514666666666667,2,1.6257848888888886,1.2750626999833727,0.13320402847855245,-0.6648543791143582,1.6257848888888886,1.0,2.0,3.0,4.0,1.0,6.47204503829581,1.8385476458861936,2.226341546992557,1.75,1.0184040618307018,1.009160077406306,2.053142287116423,4.579375393141784,1.0184040618307018,1.4756719948849106,1.6331023999594088,2.272861151485788,3.8153657407407433,0.6397587515263794,7.736874131132364,0.03771538628472222,0.044169480613425925,0.018862847222222222,0.0006658633251817595,0.02580432764444289,1.53501216132739,3.6407341601643477,0.0006658633251817595,0.017159396701388892,0.026508517795138888,0.05701768663194444,0.07255870225694445,0.03050916883680555,6.466458818966139,1.0,0.096,2,0.8250544053245806
highway_51,4.0,3.924,3,2.072890666666667,1.4397536826369526,0.5806955731968976,1.0489057636792527,2.072890666666667,2.0,3.0,5.0,6.0,2.0,6.551634051712625,0.009463975694444444,0.01208410722418073,0.003879123263888889,9.348318436400023e-05,0.009668670247971033,3.478926368764941,19.697565639210282,9.348318436400023e-05,0.004512152777777778,0.005861545138888889,0.015436197916666667,0.021023220486111126,0.009574652777777777,7.75793778852215,3.0,2.7266666666666666,3,2.0332888888888885,1.4259343915092617,0.1346461803412428,-0.3098515486789575,2.0332888888888885,1.0,2.0,4.0,4.0,2.0,6.458778592012072,1.7887700534759359,2.212471268799898,1.6274509803921569,1.3393090197967574,1.1572851938034796,2.3523324626094135,5.880680373802436,1.3393090197967574,1.4172505644969786,1.5868862551947054,2.12012012012012,3.9486462852722566,0.5332338649254147,7.785252085401025,0.04010579427083333,0.0462983666087963,0.03679036458333333,0.0008068055654758385,0.028404323006821313,1.3787413727950741,2.4954951861191965,0.0008068055654758385,0.016764973958333335,0.026967502170138886,0.05769802517361111,0.08443066406250002,0.030730523003472225,6.446765079275924,0.9973333333333333,0.10133333333333333,2,0.8330780816072035
